name,score,label_raw
0_k0.csv,9.837432549203653,0
0_k1.csv,9.951994796143637,0
0_k10.csv,8.621369071237384,0
0_k11.csv,7.212417233438813,0
0_k12.csv,0.0,0
0_k13.csv,6.911373779428913,0
0_k14.csv,8.490363928056695,0
0_k15.csv,6.813162669902829,0
0_k16.csv,0.0,0
0_k17.csv,6.805537099220643,0
0_k18.csv,8.526814548786076,0
0_k19.csv,0.0,0
0_k2.csv,6.10478168972537,0
0_k20.csv,0.0,0
0_k21.csv,0.0,0
0_k22.csv,9.303045744260556,0
0_k23.csv,0.0,0
0_k24.csv,7.723100937016133,0
0_k25.csv,0.0,0
0_k26.csv,8.435632943863185,0
0_k27.csv,9.293427970264226,0
0_k28.csv,9.520341262855123,0
0_k29.csv,6.999488135306651,0
0_k3.csv,7.72866252434484,0
0_k30.csv,0.0,0
0_k31.csv,8.948495381559956,0
0_k32.csv,11.383320718598629,1
0_k33.csv,7.071760115169612,0
0_k34.csv,7.417371710027318,0
0_k35.csv,11.379305786192417,1
0_k36.csv,8.942595583877543,0
0_k4.csv,0.0,0
0_k5.csv,0.0,0
0_k6.csv,3.932681064150601,0
0_k7.csv,5.9675287285869585,1
0_k8.csv,7.72866252434484,0
0_k9.csv,0.0,0
10_k0.csv,6.8121545043415095,0
10_k1.csv,6.730514573111918,0
10_k10.csv,6.515268623387196,0
10_k11.csv,8.390300967412031,0
10_k12.csv,0.0,0
10_k13.csv,6.180475174102838,0
10_k14.csv,7.2318078525905625,0
10_k15.csv,6.701922981255965,0
10_k16.csv,0.0,0
10_k17.csv,6.178341729880113,0
10_k18.csv,7.219763764866192,0
10_k19.csv,0.0,0
10_k2.csv,7.373394879411943,0
10_k20.csv,0.0,0
10_k21.csv,0.0,0
10_k22.csv,9.107796015250264,0
10_k23.csv,0.0,0
10_k24.csv,5.80102988554893,0
10_k25.csv,0.0,0
10_k26.csv,5.491102851489125,0
10_k27.csv,7.017973922711885,0
10_k28.csv,6.375539900500388,0
10_k29.csv,6.999677143336227,0
10_k3.csv,8.072617997667535,0
10_k30.csv,0.0,0
10_k31.csv,6.580085033214325,0
10_k32.csv,6.567682291473514,0
10_k33.csv,6.88887622398366,0
10_k34.csv,5.206826131038344,0
10_k35.csv,6.567682291473514,0
10_k36.csv,5.055515222963246,0
10_k4.csv,4.9000000313224525,0
10_k5.csv,0.0,0
10_k6.csv,4.706506147933342,0
10_k7.csv,7.380388360487906,0
10_k8.csv,8.072617997667535,0
10_k9.csv,0.0,0
11_k0.csv,5.1352572175239555,0
11_k1.csv,5.1166752951690615,0
11_k10.csv,5.567461436878936,0
11_k11.csv,7.658213053826769,0
11_k12.csv,0.0,0
11_k13.csv,5.548527027008807,0
11_k14.csv,5.8548698715756,0
11_k15.csv,7.320305510267813,0
11_k16.csv,0.0,0
11_k17.csv,5.608579773800262,0
11_k18.csv,5.953423454517031,0
11_k19.csv,0.0,0
11_k2.csv,5.1324625539248006,0
11_k20.csv,0.0,0
11_k21.csv,0.0,0
11_k22.csv,5.536525341505325,0
11_k23.csv,0.0,0
11_k24.csv,4.902178646221922,0
11_k25.csv,0.0,0
11_k26.csv,5.853050951849911,0
11_k27.csv,5.342441087628005,0
11_k28.csv,5.754674622283349,0
11_k29.csv,5.59653519121033,0
11_k3.csv,7.853919400755026,0
11_k30.csv,0.0,0
11_k31.csv,6.313002461396186,0
11_k32.csv,4.830580001131988,0
11_k33.csv,5.241134088507419,0
11_k34.csv,5.262246457051561,0
11_k35.csv,4.830580001131988,0
11_k36.csv,5.7331468576486815,0
11_k4.csv,0.0,0
11_k5.csv,0.0,0
11_k6.csv,3.8965115402092727,0
11_k7.csv,5.133228939671163,0
11_k8.csv,7.853919400755026,0
11_k9.csv,0.0,0
12_k0.csv,0.0,0
12_k1.csv,0.0,0
12_k10.csv,5.488747155802966,0
12_k11.csv,6.628813799376191,0
12_k12.csv,8.89880215799544,0
12_k13.csv,6.531151250762148,0
12_k14.csv,5.145427600430348,0
12_k15.csv,5.966198512859885,0
12_k16.csv,8.89880215799544,0
12_k17.csv,6.526653116972617,0
12_k18.csv,5.144655930635366,0
12_k19.csv,0.0,0
12_k2.csv,4.6903323354296536,0
12_k20.csv,0.0,0
12_k21.csv,0.0,0
12_k22.csv,0.0,0
12_k23.csv,0.0,0
12_k24.csv,6.107601669837879,0
12_k25.csv,0.0,0
12_k26.csv,5.145671656475005,0
12_k27.csv,4.887054611108926,0
12_k28.csv,5.538499797721213,0
12_k29.csv,6.022320138677774,0
12_k3.csv,7.459569701779669,0
12_k30.csv,0.0,0
12_k31.csv,0.0,0
12_k32.csv,0.0,0
12_k33.csv,5.307209508023871,0
12_k34.csv,5.068993132567337,0
12_k35.csv,0.0,0
12_k36.csv,6.073592647554871,0
12_k4.csv,15.878028620237279,0
12_k5.csv,0.0,0
12_k6.csv,9.798537054917992,0
12_k7.csv,4.698141353010668,0
12_k8.csv,7.450805440934653,0
12_k9.csv,0.0,0
13_k0.csv,4.89871182723247,0
13_k1.csv,4.884925355039021,0
13_k10.csv,5.479452909284186,0
13_k11.csv,7.329447168255178,0
13_k12.csv,0.0,0
13_k13.csv,5.35233335190537,0
13_k14.csv,5.193586525982618,0
13_k15.csv,7.891480402927291,0
13_k16.csv,0.0,0
13_k17.csv,5.363798213758656,0
13_k18.csv,5.180084790844375,0
13_k19.csv,0.0,0
13_k2.csv,4.934753312868535,0
13_k20.csv,0.0,0
13_k21.csv,0.0,0
13_k22.csv,8.08594000390618,0
13_k23.csv,0.0,0
13_k24.csv,6.213916345955133,0
13_k25.csv,0.0,0
13_k26.csv,4.700446665427491,0
13_k27.csv,7.782402121033912,0
13_k28.csv,5.028121883885498,0
13_k29.csv,6.034908415421523,0
13_k3.csv,6.9074745298827365,0
13_k30.csv,0.0,0
13_k31.csv,5.344392683411962,0
13_k32.csv,4.872496326755724,0
13_k33.csv,4.24159745437734,0
13_k34.csv,3.7669706546043926,0
13_k35.csv,4.872496326755724,0
13_k36.csv,4.002607471598597,1
13_k4.csv,7.654883666218279,0
13_k5.csv,0.0,0
13_k6.csv,6.221967456061232,0
13_k7.csv,4.945768862510215,0
13_k8.csv,6.9074745298827365,0
13_k9.csv,0.0,0
14_k0.csv,5.99458373910854,0
14_k1.csv,5.9941824190524295,0
14_k10.csv,5.167935494074733,0
14_k11.csv,8.465917448951036,0
14_k12.csv,5.1881698994715695,0
14_k13.csv,6.089185522245431,0
14_k14.csv,5.297020766301843,0
14_k15.csv,5.922890085522942,0
14_k16.csv,5.1371480045117135,0
14_k17.csv,6.091177234818092,0
14_k18.csv,5.126835375193759,0
14_k19.csv,0.0,0
14_k2.csv,5.65637760879607,0
14_k20.csv,0.0,0
14_k21.csv,0.0,0
14_k22.csv,4.500000009805172,0
14_k23.csv,0.0,0
14_k24.csv,6.502814679304204,0
14_k25.csv,0.0,0
14_k26.csv,5.197468990262144,0
14_k27.csv,6.3512455207908864,0
14_k28.csv,6.11560692157655,0
14_k29.csv,6.571786417002188,0
14_k3.csv,6.099401664797084,0
14_k30.csv,0.0,0
14_k31.csv,5.473549511253856,1
14_k32.csv,5.451959151597799,0
14_k33.csv,6.323536165483701,0
14_k34.csv,5.418489968612262,0
14_k35.csv,5.45664475279636,0
14_k36.csv,6.32084713670539,0
14_k4.csv,6.292710159116793,0
14_k5.csv,0.0,0
14_k6.csv,6.200469983064545,0
14_k7.csv,5.676345139470918,0
14_k8.csv,6.099401664797084,0
14_k9.csv,0.0,0
15_k0.csv,5.3852962936262205,0
15_k1.csv,5.422952766949575,0
15_k10.csv,5.053416355023153,0
15_k11.csv,7.5424912678327765,0
15_k12.csv,0.0,0
15_k13.csv,5.017036954807551,0
15_k14.csv,5.9682506639296244,0
15_k15.csv,7.893922584324236,0
15_k16.csv,0.0,0
15_k17.csv,5.029623022358551,0
15_k18.csv,6.087835317388092,0
15_k19.csv,0.0,0
15_k2.csv,5.0448364610433165,0
15_k20.csv,0.0,0
15_k21.csv,0.0,0
15_k22.csv,6.341791669148959,0
15_k23.csv,0.0,0
15_k24.csv,3.8250838099718822,0
15_k25.csv,0.0,0
15_k26.csv,5.414433473210543,0
15_k27.csv,6.03651128963539,0
15_k28.csv,4.772612272079095,0
15_k29.csv,7.645753956248593,0
15_k3.csv,6.071129894820015,0
15_k30.csv,0.0,0
15_k31.csv,4.987479966567967,0
15_k32.csv,4.579398061874935,0
15_k33.csv,4.525839513957743,0
15_k34.csv,4.982347010849175,0
15_k35.csv,4.568302224615975,0
15_k36.csv,6.506431352076503,0
15_k4.csv,5.547242625171157,0
15_k5.csv,0.0,0
15_k6.csv,5.035733571753964,0
15_k7.csv,4.878392768056528,0
15_k8.csv,6.071129894820015,0
15_k9.csv,0.0,0
16_k0.csv,6.272973349827508,0
16_k1.csv,6.236853510885452,0
16_k10.csv,5.15492678842443,0
16_k11.csv,6.214209724005585,0
16_k12.csv,7.177338855941096,0
16_k13.csv,5.144714805212087,0
16_k14.csv,6.126469006986395,0
16_k15.csv,6.200621072992723,0
16_k16.csv,7.177338855941096,0
16_k17.csv,5.14041703177378,0
16_k18.csv,6.10507864609732,0
16_k19.csv,0.0,0
16_k2.csv,5.3476871183108585,0
16_k20.csv,0.0,0
16_k21.csv,0.0,0
16_k22.csv,6.949001101769496,0
16_k23.csv,0.0,0
16_k24.csv,4.7523835240335615,0
16_k25.csv,0.0,0
16_k26.csv,5.3685522999448985,0
16_k27.csv,6.380278239436357,0
16_k28.csv,5.711618264572624,0
16_k29.csv,5.2082374337045385,0
16_k3.csv,6.6759838806375145,0
16_k30.csv,0.0,0
16_k31.csv,0.0,0
16_k32.csv,5.389358353649234,0
16_k33.csv,5.812733852561118,0
16_k34.csv,5.3792271085385535,0
16_k35.csv,5.373079249360691,0
16_k36.csv,5.646426756279388,0
16_k4.csv,9.65547109550684,0
16_k5.csv,0.0,0
16_k6.csv,6.952572257140492,0
16_k7.csv,5.349987259829967,0
16_k8.csv,6.629847653058474,0
16_k9.csv,0.0,0
17_k0.csv,5.238564057431599,0
17_k1.csv,5.162699020240502,0
17_k10.csv,5.3624704704209085,0
17_k11.csv,6.049442524487255,0
17_k12.csv,0.0,0
17_k13.csv,5.092929048898141,0
17_k14.csv,6.474918666142725,0
17_k15.csv,5.246727052569618,0
17_k16.csv,0.0,0
17_k17.csv,5.086931749473297,0
17_k18.csv,6.087549096059692,0
17_k19.csv,0.0,0
17_k2.csv,4.263884431225715,0
17_k20.csv,0.0,0
17_k21.csv,0.0,0
17_k22.csv,5.451295320071162,0
17_k23.csv,0.0,0
17_k24.csv,4.931201403743252,0
17_k25.csv,0.0,0
17_k26.csv,5.5763274241560685,0
17_k27.csv,5.9693146258488206,0
17_k28.csv,5.355269620181532,0
17_k29.csv,6.8535613977664696,0
17_k3.csv,4.855297130335954,0
17_k30.csv,0.0,0
17_k31.csv,0.0,0
17_k32.csv,0.0,0
17_k33.csv,5.196236708189558,0
17_k34.csv,4.819295342578012,0
17_k35.csv,0.0,0
17_k36.csv,5.6844591963219,0
17_k4.csv,5.628512847049557,0
17_k5.csv,0.0,0
17_k6.csv,5.612198711428139,0
17_k7.csv,4.264271913752801,0
17_k8.csv,4.855297130335954,0
17_k9.csv,0.0,0
18_k0.csv,6.177376898304505,0
18_k1.csv,6.180867668859932,0
18_k10.csv,5.257339109621255,1
18_k11.csv,7.866632717478132,0
18_k12.csv,6.251470415354907,1
18_k13.csv,6.221843187648353,0
18_k14.csv,4.347290372455691,0
18_k15.csv,6.4412891987346255,1
18_k16.csv,6.45058320531886,1
18_k17.csv,6.248881861275025,0
18_k18.csv,4.2300556708126695,0
18_k19.csv,0.0,0
18_k2.csv,5.989046422886287,0
18_k20.csv,0.0,0
18_k21.csv,0.0,0
18_k22.csv,9.320377593721354,0
18_k23.csv,0.0,0
18_k24.csv,6.8168801011286435,0
18_k25.csv,0.0,0
18_k26.csv,4.747999952930917,0
18_k27.csv,6.464772864053756,0
18_k28.csv,5.4809223987064435,0
18_k29.csv,5.243136786714348,0
18_k3.csv,5.537252866580548,0
18_k30.csv,0.0,0
18_k31.csv,4.8521929701175335,0
18_k32.csv,4.500094539132076,1
18_k33.csv,5.753028645222536,0
18_k34.csv,5.689432582851785,0
18_k35.csv,4.502378078649164,1
18_k36.csv,5.0600478645460285,0
18_k4.csv,6.68776605255796,1
18_k5.csv,0.0,0
18_k6.csv,4.6151278838755365,0
18_k7.csv,5.987477737538513,0
18_k8.csv,5.537252866580548,0
18_k9.csv,0.0,0
19_k0.csv,0.0,0
19_k1.csv,0.0,0
19_k10.csv,5.23909103174572,0
19_k11.csv,5.653849810120362,0
19_k12.csv,6.670268449393756,0
19_k13.csv,5.207301135815533,0
19_k14.csv,5.655972184791229,0
19_k15.csv,6.161255265646474,0
19_k16.csv,6.826410923080876,0
19_k17.csv,5.208424779867127,0
19_k18.csv,5.645377071279976,0
19_k19.csv,0.0,0
19_k2.csv,5.026510128475383,1
19_k20.csv,0.0,0
19_k21.csv,0.0,0
19_k22.csv,0.0,0
19_k23.csv,0.0,0
19_k24.csv,4.7918310636782175,0
19_k25.csv,0.0,0
19_k26.csv,5.008910007710977,0
19_k27.csv,6.134313934967286,0
19_k28.csv,4.854435478952824,0
19_k29.csv,4.998241466523008,0
19_k3.csv,7.436206963055892,0
19_k30.csv,0.0,0
19_k31.csv,0.0,0
19_k32.csv,4.990203315471857,1
19_k33.csv,4.778121037589998,0
19_k34.csv,6.1521982321159525,0
19_k35.csv,4.990988686171773,1
19_k36.csv,4.635164022779669,0
19_k4.csv,6.990278157238313,0
19_k5.csv,0.0,0
19_k6.csv,6.382476701972038,0
19_k7.csv,5.027185560137707,1
19_k8.csv,7.4462874505352765,0
19_k9.csv,0.0,0
1_k0.csv,5.078692348466676,0
1_k1.csv,5.086324692787878,0
1_k10.csv,6.8419140876807365,0
1_k11.csv,6.893197776553158,0
1_k12.csv,0.0,0
1_k13.csv,6.9263577555106295,0
1_k14.csv,8.013422701611947,0
1_k15.csv,7.067776795070831,0
1_k16.csv,0.0,0
1_k17.csv,6.90792543837331,0
1_k18.csv,8.013422701611947,0
1_k19.csv,0.0,0
1_k2.csv,3.9648000582253946,0
1_k20.csv,0.0,0
1_k21.csv,0.0,0
1_k22.csv,5.589346134136667,0
1_k23.csv,0.0,0
1_k24.csv,4.449900147610338,0
1_k25.csv,0.0,0
1_k26.csv,6.6746098871203525,0
1_k27.csv,7.852285598686537,0
1_k28.csv,6.462761339862637,0
1_k29.csv,7.222311768692478,0
1_k3.csv,7.754200603454995,0
1_k30.csv,0.0,0
1_k31.csv,4.943167104107938,0
1_k32.csv,3.339963629190644,0
1_k33.csv,4.695027653894603,0
1_k34.csv,5.198341309086126,0
1_k35.csv,3.339963629190644,0
1_k36.csv,6.8791240497467765,0
1_k4.csv,0.0,0
1_k5.csv,0.0,0
1_k6.csv,0.0,0
1_k7.csv,3.9648000582253946,0
1_k8.csv,7.754200603454995,0
1_k9.csv,0.0,0
20_k0.csv,0.0,0
20_k1.csv,0.0,0
20_k10.csv,7.238617265241102,0
20_k11.csv,7.386245252528987,0
20_k12.csv,9.367914220848034,0
20_k13.csv,7.452493367624968,0
20_k14.csv,6.32646099317493,0
20_k15.csv,8.208886951807564,0
20_k16.csv,9.367914220848034,0
20_k17.csv,7.4042669846340905,0
20_k18.csv,6.321407897848044,0
20_k19.csv,0.0,0
20_k2.csv,5.582687770893962,0
20_k20.csv,0.0,0
20_k21.csv,0.0,0
20_k22.csv,0.0,0
20_k23.csv,0.0,0
20_k24.csv,4.698350271852859,0
20_k25.csv,0.0,0
20_k26.csv,6.319799409140928,0
20_k27.csv,5.9933133829071785,0
20_k28.csv,5.97549328057277,0
20_k29.csv,6.793812764854356,0
20_k3.csv,8.461984520140211,0
20_k30.csv,0.0,0
20_k31.csv,0.0,0
20_k32.csv,0.0,0
20_k33.csv,5.640594489913622,0
20_k34.csv,5.536324128891011,0
20_k35.csv,0.0,0
20_k36.csv,5.6699391068618885,0
20_k4.csv,10.400040477367234,0
20_k5.csv,0.0,0
20_k6.csv,7.220188454011432,0
20_k7.csv,5.5873351061312855,0
20_k8.csv,8.461984520140211,0
20_k9.csv,0.0,0
21_k0.csv,0.0,0
21_k1.csv,0.0,0
21_k10.csv,4.809175935364478,0
21_k11.csv,7.212567651481564,0
21_k12.csv,4.69806356083996,0
21_k13.csv,5.431379814703353,0
21_k14.csv,4.831271586365388,0
21_k15.csv,6.394094542139188,0
21_k16.csv,5.10684893603954,0
21_k17.csv,5.3805602784132835,0
21_k18.csv,4.8336004441538325,0
21_k19.csv,0.0,0
21_k2.csv,4.612903604573735,0
21_k20.csv,0.0,0
21_k21.csv,0.0,0
21_k22.csv,0.0,0
21_k23.csv,0.0,0
21_k24.csv,4.492239668476818,0
21_k25.csv,0.0,0
21_k26.csv,4.8480786749457785,0
21_k27.csv,6.1101678824988115,0
21_k28.csv,6.0710898317616815,0
21_k29.csv,5.243071640117191,0
21_k3.csv,6.207770230173242,0
21_k30.csv,0.0,0
21_k31.csv,0.0,0
21_k32.csv,0.0,0
21_k33.csv,5.622385943157082,0
21_k34.csv,5.058902490860826,0
21_k35.csv,0.0,0
21_k36.csv,5.330657531017747,0
21_k4.csv,8.641318718061779,0
21_k5.csv,0.0,0
21_k6.csv,7.454195309647193,0
21_k7.csv,4.611953953110421,0
21_k8.csv,6.3101300735353485,0
21_k9.csv,0.0,0
22_k0.csv,5.107584665067823,0
22_k1.csv,5.1123548321048204,0
22_k10.csv,5.153085540257225,0
22_k11.csv,6.997069052845721,0
22_k12.csv,6.433721188564272,0
22_k13.csv,5.255485100456684,0
22_k14.csv,4.873120825982986,0
22_k15.csv,6.6624002884354505,0
22_k16.csv,6.433797329121567,0
22_k17.csv,5.2543720218922845,0
22_k18.csv,4.831848816207293,0
22_k19.csv,0.0,0
22_k2.csv,5.115527690587838,0
22_k20.csv,0.0,0
22_k21.csv,0.0,0
22_k22.csv,5.5706035775246985,0
22_k23.csv,0.0,0
22_k24.csv,4.843120615781556,1
22_k25.csv,0.0,0
22_k26.csv,4.771634259850939,0
22_k27.csv,5.6448824620220535,0
22_k28.csv,4.799503564874566,0
22_k29.csv,5.0997828530812965,0
22_k3.csv,5.385381719896772,0
22_k30.csv,0.0,0
22_k31.csv,0.0,0
22_k32.csv,5.012202892898461,0
22_k33.csv,4.409553929616355,0
22_k34.csv,5.428358489919283,0
22_k35.csv,5.013710460229162,0
22_k36.csv,4.906821892548028,0
22_k4.csv,8.24376089082571,0
22_k5.csv,0.0,0
22_k6.csv,6.414526727038735,0
22_k7.csv,5.115772820981738,0
22_k8.csv,5.385381719896772,0
22_k9.csv,0.0,0
23_k0.csv,5.742104635006141,0
23_k1.csv,5.740312775020006,0
23_k10.csv,4.828485976305583,0
23_k11.csv,6.628980088288066,0
23_k12.csv,5.462932486311605,0
23_k13.csv,7.195837554394222,0
23_k14.csv,7.095443875631394,0
23_k15.csv,5.492761460466579,0
23_k16.csv,5.525860717887967,0
23_k17.csv,7.2061478079784855,0
23_k18.csv,7.142403130424737,0
23_k19.csv,0.0,0
23_k2.csv,5.9952112140793075,0
23_k20.csv,0.0,0
23_k21.csv,0.0,0
23_k22.csv,4.5705075915608475,0
23_k23.csv,0.0,0
23_k24.csv,5.597014102602047,0
23_k25.csv,0.0,0
23_k26.csv,4.155891873236886,0
23_k27.csv,4.855345256822101,0
23_k28.csv,4.0320151295297775,0
23_k29.csv,5.6082208998965335,0
23_k3.csv,6.272528272400701,0
23_k30.csv,0.0,0
23_k31.csv,5.676449458543121,0
23_k32.csv,5.757196686282143,0
23_k33.csv,5.683200224116153,0
23_k34.csv,5.611518577002445,0
23_k35.csv,5.762155393326781,0
23_k36.csv,4.841474326065454,0
23_k4.csv,6.366376451634009,0
23_k5.csv,0.0,0
23_k6.csv,4.402342246727605,0
23_k7.csv,6.0063017683878375,0
23_k8.csv,6.263805946910143,0
23_k9.csv,0.0,0
24_k0.csv,5.118285263590085,0
24_k1.csv,5.133869479854606,0
24_k10.csv,5.543382975522367,0
24_k11.csv,7.042139969270786,0
24_k12.csv,0.0,0
24_k13.csv,5.6044443261159005,0
24_k14.csv,6.384546605666528,0
24_k15.csv,7.7319596646545135,0
24_k16.csv,0.0,0
24_k17.csv,5.61243095348445,0
24_k18.csv,6.336778660257188,0
24_k19.csv,0.0,0
24_k2.csv,4.968063488644233,0
24_k20.csv,0.0,0
24_k21.csv,0.0,0
24_k22.csv,7.217815140441946,0
24_k23.csv,0.0,0
24_k24.csv,5.7514807542067565,0
24_k25.csv,0.0,0
24_k26.csv,3.5100842438930098,0
24_k27.csv,5.709709627778965,0
24_k28.csv,5.157162798978322,0
24_k29.csv,5.069737757203453,0
24_k3.csv,7.482787133752532,0
24_k30.csv,0.0,0
24_k31.csv,4.154923760016169,0
24_k32.csv,5.015073115797558,0
24_k33.csv,5.148489161059742,0
24_k34.csv,5.169793650538241,0
24_k35.csv,5.0097071949857535,0
24_k36.csv,4.314107180710321,0
24_k4.csv,0.0,0
24_k5.csv,0.0,0
24_k6.csv,4.818194454525579e-15,0
24_k7.csv,4.968063488644233,0
24_k8.csv,7.459220450226692,0
24_k9.csv,0.0,0
25_k0.csv,5.737197045014503,0
25_k1.csv,5.702478379519246,0
25_k10.csv,5.723710046933593,0
25_k11.csv,6.960192258173058,0
25_k12.csv,0.0,0
25_k13.csv,6.503631740000437,0
25_k14.csv,5.654498668036903,0
25_k15.csv,7.683051491265736,0
25_k16.csv,0.0,0
25_k17.csv,6.46269249706855,0
25_k18.csv,5.632660863768168,0
25_k19.csv,0.0,0
25_k2.csv,5.50797174520827,0
25_k20.csv,0.0,0
25_k21.csv,0.0,0
25_k22.csv,6.813151314849943,0
25_k23.csv,0.0,0
25_k24.csv,6.409198480194341,0
25_k25.csv,0.0,0
25_k26.csv,6.801381748021821,0
25_k27.csv,7.091426366689816,0
25_k28.csv,6.783880621820205,0
25_k29.csv,6.572939552733235,0
25_k3.csv,6.701705437258908,0
25_k30.csv,0.0,0
25_k31.csv,6.389632552806826,0
25_k32.csv,5.174625173347035,0
25_k33.csv,6.0007615217458525,0
25_k34.csv,6.192560548324997,0
25_k35.csv,5.101677679185701,0
25_k36.csv,6.1811845906646585,0
25_k4.csv,8.439550811667589,0
25_k5.csv,0.0,0
25_k6.csv,6.95923777948824,0
25_k7.csv,5.595736007411525,0
25_k8.csv,6.701705437258908,0
25_k9.csv,0.0,0
26_k0.csv,4.778644544521753,0
26_k1.csv,4.746969670844505,0
